juvenile,negative
kaput,negative
keen,positive
keenly,positive
keenness,positive
kemp,positive
key,neutral
kick,negative
kid,positive
kill,negative
killer,negative
killjoy,negative
kind,positive
kindliness,positive
kindly,positive
kindness,positive
kingmaker,positive
kiss,positive
knave,negative
knew,neutral
knife,negative
knock,negative
know,neutral
knowing,neutral
knowingly,neutral
knowledge,neutral
knowledgeable,positive
kook,negative
kooky,negative
lack,negative
lackadaisical,negative
lackey,negative
lackeys,negative
lacking,negative
lackluster,negative
laconic,negative
lag,negative
lambast,negative
lambaste,negative
lame,negative
lame-duck,negative
lament,negative
lamentable,negative
lamentably,negative
languid,negative
languish,negative
languor,negative
languorous,negative
languorously,negative
lanky,negative
lapse,negative
large,positive
large-scale,neutral
largely,neutral
lark,positive
lascivious,negative
last-ditch,negative
lastly,neutral
laud,positive
laudable,positive
laudably,positive
laugh,negative
laughable,negative
laughably,negative
laughingstock,negative
laughter,negative
lavish,positive
lavishly,positive
law-abiding,positive
lawbreaker,negative
lawbreaking,negative
lawful,positive
lawfully,positive
lawless,negative
lawlessness,negative
lax,negative
lazy,negative
leading,positive
leak,negative
leakage,negative
leaky,negative
lean,positive
learn,neutral
learned,positive
learning,positive
least,negative
lech,negative
lecher,negative
lecherous,negative
lechery,negative
lecture,negative
leech,negative
leer,negative
leery,negative
left-leaning,negative
legacies,neutral
legacy,neutral
legalistic,neutral
legendary,positive
legitimacy,positive
legitimate,positive
legitimately,positive
lenient,positive
leniently,positive
less,negative
less-developed,negative
less-expensive,positive
lessen,negative
lesser,negative
lesser-known,negative
letch,negative
lethal,negative
lethargic,negative
lethargy,negative
leverage,positive
levity,positive
lewd,negative
lewdly,negative
lewdness,negative
liability,negative
liable,negative
liar,negative
liars,negative
liberal,positive
liberalism,positive
liberally,positive
liberate,positive
liberation,positive
liberty,positive
licentious,negative
licentiously,negative
licentiousness,negative
lie,negative
lier,negative
lies,negative
life-threatening,negative
lifeblood,positive
lifeless,negative
lifelong,positive
light,positive
light-hearted,positive
lighten,positive
likable,positive
like,positive
likelihood,neutral
likely,neutral
likewise,neutral
liking,positive
limit,negative
limitation,negative
limited,negative
limitless,neutral
limp,negative
lionhearted,positive
listless,negative
literate,positive
litigious,negative
little,negative
little-known,negative
live,positive
lively,positive
livid,negative
lividly,negative
loath,negative
loathe,negative
loathing,negative
loathly,negative
loathsome,negative
loathsomely,negative
lofty,positive
logical,positive
lone,negative
loneliness,negative
lonely,negative
lonesome,negative
long,negative
longing,negative
longingly,negative
look,neutral
looking,neutral
loophole,negative
loopholes,negative
loot,negative
lorn,negative
lose,negative
loser,negative
losing,negative
loss,negative
lost,negative
lousy,negative
lovable,positive
lovably,positive
love,positive
loveless,negative
loveliness,positive
lovelorn,negative
lovely,positive
lover,positive
low,negative
low-cost,positive
low-rated,negative
low-risk,positive
lower-priced,positive
lowly,negative
loyal,positive
loyalty,positive
lucid,positive
lucidly,positive
luck,positive
luckier,positive
luckiest,positive
luckily,positive
luckiness,positive
lucky,positive
lucrative,positive
ludicrous,negative
ludicrously,negative
lugubrious,negative
lukewarm,negative
lull,negative
luminous,positive
lunatic,negative
lunaticism,negative
lurch,negative
lure,negative
lurid,negative
lurk,negative
lurking,negative
lush,positive
lust,both
luster,positive
lustrous,positive
luxuriant,positive
luxuriate,positive
luxurious,positive
luxuriously,positive
luxury,positive
lying,negative
lyrical,positive
macabre,negative
mad,negative
madden,negative
maddening,negative
maddeningly,negative
madder,negative
madly,negative
madman,negative
madness,negative
magic,positive
magical,positive
magnanimous,positive
magnanimously,positive
magnetic,positive
magnificence,positive
magnificent,positive
magnificently,positive
magnify,positive
majestic,positive
majesty,positive
major,neutral
maladjusted,negative
maladjustment,negative
malady,negative
malaise,negative
malcontent,negative
malcontented,negative
maledict,negative
malevolence,negative
malevolent,negative
malevolently,negative
malice,negative
malicious,negative
maliciously,negative
maliciousness,negative
malign,negative
malignant,negative
malodorous,negative
maltreatment,negative
manageable,positive
maneuver,negative
mangle,negative
mania,negative
maniac,negative
maniacal,negative
manic,negative
manifest,positive
manipulate,negative
manipulation,negative
manipulative,negative
manipulators,negative
manly,positive
mannerly,positive
mantra,neutral
mar,negative
marginal,negative
marginally,negative
martyrdom,negative
martyrdom-seeking,negative
marvel,positive
marvellous,positive
marvelous,positive
marvelously,positive
marvelousness,positive
marvels,positive
massacre,negative
massacres,negative
massive,neutral
master,positive
masterful,positive
masterfully,positive
masterpiece,positive
masterpieces,positive
masters,positive
mastery,positive
matchless,positive
matter,neutral
mature,positive
maturely,positive
maturity,positive
maverick,negative
mawkish,negative
mawkishly,negative
mawkishness,negative
maxi-devaluation,negative
maximize,positive
maybe,neutral
meager,negative
mean,neutral
meaningful,positive
meaningless,negative
meanness,negative
meddle,negative
meddlesome,negative
mediocre,negative
mediocrity,negative
meek,positive
melancholy,negative
mellow,positive
melodramatic,negative
melodramatically,negative
memorable,positive
memorialize,positive
memories,neutral
menace,negative
menacing,negative
menacingly,negative
mend,positive
mendacious,negative
mendacity,negative
menial,negative
mentality,neutral
mentor,positive
merciful,positive
mercifully,positive
merciless,negative
mercilessly,negative
mercy,positive
mere,negative
merely,negative
merit,positive
meritorious,positive
merrily,positive
merriment,positive
merriness,positive
merry,positive
mesmerize,positive
mesmerizing,positive
mesmerizingly,positive
mess,negative
messy,negative
metaphorize,neutral
meticulous,positive
meticulously,positive
midget,negative
miff,negative
might,positive
mightily,positive
mighty,positive
mild,positive
militancy,negative
mind,negative
mindful,positive
mindless,negative
mindlessly,negative
minister,positive
minor,neutral
miracle,positive
miracles,positive
miraculous,positive
miraculously,positive
miraculousness,positive
mirage,negative
mire,negative
mirth,positive
misapprehend,negative
misbecome,negative
misbecoming,negative
misbegotten,negative
misbehave,negative
misbehavior,negative
miscalculate,negative
miscalculation,negative
mischief,negative
mischievous,negative
mischievously,negative
misconception,negative
misconceptions,negative
miscreant,negative
miscreants,negative
misdirection,negative
miser,negative
miserable,negative
miserableness,negative
miserably,negative
miseries,negative
miserly,negative
misery,negative
misfit,negative
misfortune,negative
misgiving,negative
misgivings,negative
misguidance,negative
misguide,negative
misguided,negative
mishandle,negative
mishap,negative
misinform,negative
misinformed,negative
misinterpret,negative
misjudge,negative
misjudgment,negative
mislead,negative
misleading,negative
misleadingly,negative
mislike,negative
mismanage,negative
misread,negative
misreading,negative
misrepresent,negative
misrepresentation,negative
miss,negative
misstatement,negative
mistake,negative
mistakes,negative
mistified,negative
mistrust,negative
mistrustful,negative
mistrustfully,negative
misunderstand,negative
misunderstanding,negative
misunderstandings,negative
misunderstood,negative
misuse,negative
mm,neutral
moan,negative
mock,negative
mockeries,negative
mockery,negative
mocking,negative
mockingly,negative
moderate,positive
moderation,positive
modern,positive
modest,positive
modesty,positive
molest,negative
molestation,negative
mollify,positive
momentous,positive
monotonous,negative
monotony,negative
monster,negative
monstrosities,negative
monstrosity,negative
monstrous,negative
monstrously,negative
monumental,positive
monumentally,positive
moody,negative
moon,negative
moot,negative
mope,negative
moral,positive
morality,positive
moralize,positive
morbid,negative
morbidly,negative
mordant,negative
mordantly,negative
moreover,neutral
moribund,negative
mortification,negative
mortified,negative
mortify,negative
mortifying,negative
most,neutral
mostly,neutral
motionless,negative
motivate,positive
motivated,positive
motivation,positive
motive,neutral
motley,negative
mourn,negative
mourner,negative
mournful,negative
mournfully,negative
move,neutral
moving,positive
much,neutral
muddle,negative
muddy,negative
mudslinger,negative
mudslinging,negative
mulish,negative
multi-polarization,negative
mum,neutral
mundane,negative
murder,negative
murderous,negative
murderously,negative
murky,negative
muscle-flexing,negative
must,neutral
myriad,positive
mysterious,negative
mysteriously,negative
mystery,negative
mystify,negative
myth,negative
nag,negative
nagging,negative
naive,negative
naively,negative
nap,neutral
narrow,negative
narrower,negative
nascent,neutral
nastily,negative
nastiness,negative
nasty,negative
nationalism,negative
natural,positive
naturally,positive
nature,neutral
naughty,negative
nauseate,negative
nauseating,negative
nauseatingly,negative
navigable,positive
neat,positive
neatly,positive
nebulous,negative
nebulously,negative
necessarily,positive
necessary,positive
need,neutral
needful,neutral
needfully,neutral
needless,negative
needlessly,negative
needs,neutral
needy,negative
nefarious,negative
nefariously,negative
negate,negative
negation,negative
negative,negative
neglect,negative
neglected,negative
negligence,negative
negligent,negative
negligible,negative
nemesis,negative
nervous,negative
nervously,negative
nervousness,negative
nettle,negative
nettlesome,negative
neurotic,negative
neurotically,negative
neutralize,positive
nevertheless,neutral
nice,positive
nicely,positive
nifty,positive
niggle,negative
nightmare,negative
nightmarish,negative
nightmarishly,negative
nimble,positive
nix,negative
noble,positive
nobly,positive
noisy,negative
non-confidence,negative
non-violence,positive
non-violent,positive
nonexistent,negative
nonsense,negative
nonviolent,neutral
normal,positive
nosey,negative
notable,positive
notably,positive
noteworthy,positive
noticeable,positive
notion,neutral
notorious,negative
notoriously,negative
nourish,positive
nourishing,positive
nourishment,positive
novel,positive
nuance,neutral
nuances,neutral
nuisance,negative
numb,negative
nurture,positive
nurturing,positive
oasis,positive
obedience,positive
obedient,positive
obediently,positive
obese,negative
obey,positive
object,negative
objection,negative
objectionable,negative
objections,negative
objective,positive
objectively,positive
obligation,neutral
obliged,positive
oblique,negative
obliterate,negative
obliterated,negative
oblivious,negative
obnoxious,negative
obnoxiously,negative
obscene,negative
obscenely,negative
obscenity,negative
obscure,negative
obscurity,negative
obsess,negative
obsession,negative
obsessions,negative
obsessive,negative
obsessively,negative
obsessiveness,negative
obsolete,negative
obstacle,negative
obstinate,negative
obstinately,negative
obstruct,negative
obstruction,negative
obtrusive,negative
obtuse,negative
obviate,positive
obvious,neutral
obviously,negative
odd,negative
odder,negative
oddest,negative
oddities,negative
oddity,negative
oddly,negative
offbeat,positive
offence,negative
offend,negative
offending,negative
offenses,negative
offensive,negative
offensively,negative
offensiveness,negative
officious,negative
offset,positive
oh,neutral
okay,positive
olympic,neutral
ominous,negative
ominously,negative
omission,negative
omit,negative
one-side,negative
one-sided,negative
onerous,negative
onerously,negative
onslaught,negative
onward,positive
open,positive
open-ended,neutral
openly,positive
openness,positive
opinion,neutral
opinionated,negative
opinions,neutral
opponent,negative
opportune,positive
opportunistic,negative
opportunity,positive
oppose,negative
opposition,negative
oppositions,negative
oppress,negative
oppression,negative
oppressive,negative
oppressively,negative
oppressiveness,negative
oppressors,negative
optimal,positive
optimism,positive
optimistic,positive
opulent,positive
orderly,positive
original,positive
originality,positive
orphan,negative
orthodoxy,neutral
ostracize,negative
ought,neutral
outbreak,negative
outburst,negative
outbursts,negative
outcast,negative
outcry,negative
outdated,negative
outdo,positive
outgoing,positive
outlaw,negative
outlook,neutral
outmoded,negative
outrage,negative
outraged,negative
outrageous,negative
outrageously,negative
outrageousness,negative
outrages,negative
outright,neutral
outshine,positive
outsider,negative
outsmart,positive
outspoken,neutral
outstanding,positive
outstandingly,positive
outstrip,positive
outwit,positive
ovation,positive
over-acted,negative
over-valuation,negative
overachiever,positive
overact,negative
overacted,negative
overawe,negative
overbalance,negative
overbalanced,negative
overbearing,negative
overbearingly,negative
overblown,negative
overcome,negative
overdo,negative
overdone,negative
overdue,negative
overemphasize,negative
overjoyed,positive
overkill,negative
overlook,negative
overplay,negative
overpower,negative
overreach,negative
overrun,negative
overshadow,negative
oversight,negative
oversimplification,negative
oversimplified,negative
oversimplify,negative
oversized,negative
overstate,negative
overstatement,negative
overstatements,negative
overt,neutral
overtaxed,negative
overthrow,negative
overture,positive
overtures,neutral
overturn,negative
overwhelm,negative
overwhelming,negative
overwhelmingly,negative
overworked,negative
overzealous,negative
overzealously,negative
pacifist,positive
pacifists,positive
pacify,neutral
pain,negative
painful,negative
painfully,negative
painless,positive
painlessly,positive
pains,negative
painstaking,positive
painstakingly,positive
palatable,positive
palatial,positive
pale,negative
palliate,positive
paltry,negative
pamper,positive
pan,negative
pandemonium,negative
panic,negative
panicky,negative
paradise,positive
paradoxical,negative
paradoxically,negative
paralize,negative
paralyzed,negative
paramount,positive
paranoia,negative
paranoid,negative
parasite,negative
pardon,positive
pariah,negative
parody,negative
partiality,negative
particular,neutral
particularly,neutral
partisan,negative
partisans,negative
passe,negative
passion,positive
passionate,positive
passionately,positive
passive,negative
passiveness,negative
pathetic,negative
pathetically,negative
patience,positive
patient,positive
patiently,positive
patriot,positive
patriotic,positive
patronize,negative
paucity,negative
pauper,negative
paupers,negative
payback,negative
peace,positive
peaceable,positive
peaceful,positive
peacefully,positive
peacekeepers,positive
peculiar,negative
peculiarly,negative
pedantic,negative
pedestrian,negative
peerless,positive
peeve,negative
peeved,negative
peevish,negative
peevishly,negative
penalize,negative
penalty,negative
penetrating,positive
penitent,positive
perceptions,neutral
perceptive,positive
perfect,positive
perfection,positive
perfectly,positive
perfidious,negative
perfidity,negative
perfunctory,negative
perhaps,neutral
peril,negative
perilous,negative
perilously,negative
peripheral,negative
perish,negative
permissible,positive
pernicious,negative
perplex,negative
perplexed,negative
perplexing,negative
perplexity,negative
persecute,negative
persecution,negative
perseverance,positive
persevere,positive
persistence,neutral
persistent,positive
personages,positive
personality,positive
perspective,neutral
perspicuous,positive
perspicuously,positive
persuade,positive
persuasive,positive
persuasively,positive
pertinacious,negative
pertinaciously,negative
pertinacity,negative
pertinent,positive
perturb,negative
perturbed,negative
pervasive,m
perverse,negative
perversely,negative
perversion,negative
perversity,negative
pervert,negative
perverted,negative
pessimism,negative
pessimistic,negative
pessimistically,negative
pest,negative
pestilent,negative
petrified,negative
petrify,negative
pettifog,negative
petty,negative
phenomenal,positive
phenomenally,positive
philosophize,neutral
phobia,negative
phobic,negative
phony,negative
picky,negative
picturesque,positive
piety,positive
pillage,negative
pillar,positive
pillory,negative
pinch,negative
pine,negative
pinnacle,positive
pious,positive
pique,negative
pithy,positive
pitiable,negative
pitiful,negative
pitifully,negative
pitiless,negative
pitilessly,negative
pittance,negative
pity,negative
pivotal,neutral
placate,positive
placid,positive
plagiarize,negative
plague,negative
plain,positive
plainly,positive
plausibility,positive
plausible,positive
player,neutral
playful,positive
playfully,positive
plaything,negative
plea,negative
plead,both
pleading,both
pleadingly,both
pleas,negative
pleasant,positive
pleasantly,positive
please,positive
pleased,positive
pleasing,positive
pleasingly,positive
pleasurable,positive
pleasurably,positive
pleasure,positive
plebeian,negative
pledge,positive
pledges,positive
plenary,neutral
plentiful,positive
plenty,positive
plight,negative
plot,negative
plotters,negative
ploy,negative
plunder,negative
plunderer,negative
plush,positive
poetic,positive
poeticize,positive
poignant,positive
point,neutral
pointless,negative
pointlessly,negative
poise,positive
poised,positive
poison,negative
poisonous,negative
poisonously,negative
polarisation,negative
polemize,negative
polished,positive
polite,positive
politeness,positive
pollute,negative
polluter,negative
polluters,negative
polution,negative
pompous,negative
ponder,neutral
poor,negative
poorly,negative
popular,positive
popularity,positive
portable,positive
posh,positive
position,neutral
positive,positive
positively,positive
positiveness,positive
possibility,neutral
possible,neutral
possibly,neutral
posterity,positive
posture,neutral
posturing,negative
potent,positive
potential,positive
pout,negative
poverty,negative
power,neutral
powerful,positive
powerfully,positive
powerless,negative
practicable,positive
practical,positive
practically,neutral
pragmatic,positive
praise,positive
praiseworthy,positive
praising,positive
prate,negative
pratfall,negative
prattle,negative
pray,neutral
pre-eminent,positive
preach,positive
preaching,positive
precarious,negative
precariously,negative
precaution,positive
precautions,positive
precedent,positive
precious,positive
precipitate,negative
precipitous,negative
precise,positive
precisely,positive
precision,positive
predatory,negative
predicament,negative
predictable,neutral
predictablely,neutral
predominant,neutral
preeminent,positive
preemptive,positive
prefer,positive
preferable,positive
preferably,positive
preference,positive
preferences,positive
prejudge,negative
prejudice,negative
prejudicial,negative
premeditated,negative
premier,positive
premium,positive
preoccupy,negative
prepared,positive
preponderance,positive
preposterous,negative
preposterously,negative
press,positive
pressing,negative
pressure,neutral
pressures,neutral
prestige,positive
prestigious,positive
presumably,neutral
presume,negative
presumptuous,negative
presumptuously,negative
pretence,negative
pretend,negative
pretense,negative
pretentious,negative
pretentiously,negative
prettily,positive
pretty,positive
prevalent,neutral
prevaricate,negative
priceless,positive
pricey,negative
prickle,negative
prickles,negative
pride,positive
prideful,negative
primarily,neutral
primary,neutral
prime,neutral
primitive,negative
principle,positive
principled,positive
prison,negative
prisoner,negative
privilege,positive
privileged,positive
prize,positive
pro,positive
pro-American,positive
pro-Beijing,positive
pro-Cuba,positive
pro-peace,positive
proactive,positive
problem,negative
problematic,negative
problems,negative
proclaim,neutral
procrastinate,negative
procrastination,negative
prodigious,positive
prodigiously,positive
prodigy,positive
productive,positive
profane,negative
profanity,negative
profess,positive
proficient,positive
proficiently,positive
profit,positive
profitable,positive
profound,positive
profoundly,positive
profuse,positive
profusely,positive
profusion,positive
prognosticate,neutral
progress,positive
progressive,positive
prohibit,negative
prohibitive,negative
prohibitively,negative
prolific,positive
prominence,positive
prominent,positive
promise,positive
promising,positive
promoter,positive
prompt,positive
promptly,positive
propaganda,negative
propagandize,negative
proper,positive
properly,positive
prophesy,neutral
propitious,positive
propitiously,positive
proportionate,neutral
proportionately,neutral
proscription,negative
proscriptions,negative
prosecute,negative
prospect,positive
prospects,positive
prosper,positive
prosperity,positive
prosperous,positive
protect,positive
protection,positive
protective,positive
protector,positive
protest,negative
protests,negative
protracted,negative
proud,positive
prove,neutral
providence,positive
provocation,negative
provocative,negative
provoke,negative
prowess,positive
prudence,positive
prudent,positive
prudently,positive
pry,negative
pugnacious,negative
pugnaciously,negative
pugnacity,negative
punch,negative
punctual,positive
pundits,positive
punish,negative
punishable,negative
punitive,negative
puny,negative
puppet,negative
puppets,negative
pure,positive
purification,positive
purify,positive
purity,positive
purposeful,positive
puzzle,negative
puzzled,negative
puzzlement,negative
puzzling,negative
quack,negative
quaint,positive
qualified,positive
qualify,positive
qualms,negative
quandary,negative
quarrel,negative
quarrellous,negative
quarrellously,negative
quarrels,negative
quarrelsome,negative
quash,negative
quasi-ally,positive
queer,negative
quench,positive
questionable,negative
quibble,negative
quick,neutral
quicken,positive
quiet,neutral
quit,negative
quite,neutral
quitter,negative
racism,negative
racist,negative
racists,negative
rack,negative
radiance,positive
radiant,positive
radical,negative
radicalization,negative
radically,negative
radicals,negative
rage,negative
ragged,negative
raging,negative
rail,negative
rally,positive
rampage,negative
rampant,negative
ramshackle,negative
rancor,negative
rank,negative
rankle,negative
rant,negative
ranting,negative
rantingly,negative
rapid,neutral
rapport,positive
rapprochement,positive
rapt,positive
rapture,positive
raptureous,positive
raptureously,positive
rapturous,positive
rapturously,positive
rare,neutral
rarely,neutral
rascal,negative
rash,negative
rat,negative
rather,neutral
rational,positive
rationality,positive
rationalize,negative
rattle,negative
ravage,negative
rave,positive
raving,negative
re-conquest,positive
react,neutral
reaction,neutral
reactionary,negative
reactions,neutral
readily,positive
readiness,neutral
ready,positive
reaffirm,positive
reaffirmation,positive
real,positive
realist,positive
realistic,positive
realistically,positive
realization,neutral
really,neutral
reason,positive
reasonable,positive
reasonably,positive
reasoned,positive
reassurance,positive
reassure,positive
rebellious,negative
rebuff,negative
rebuke,negative
recalcitrant,negative
recant,negative
receptive,positive
recession,negative
recessionary,negative
reckless,negative
recklessly,negative
recklessness,negative
reclaim,positive
recognition,positive
recognizable,neutral
recoil,negative
recommend,positive
recommendation,positive
recommendations,positive
recommended,positive
recompense,positive
reconcile,positive
reconciliation,positive
record-setting,positive
recourses,negative
recover,positive
rectification,positive
rectify,positive
rectifying,positive
redeem,positive
redeeming,positive
redemption,positive
redundancy,negative
redundant,negative
reestablish,positive
refine,positive
refined,positive
refinement,positive
reflecting,neutral
reflective,neutral
reform,positive
refresh,positive
refreshing,positive
refuge,positive
refusal,negative
refuse,negative
refutation,negative
refute,negative
regal,positive
regally,positive
regard,positive
regardless,neutral
regardlessly,neutral
regress,negative
regression,negative
regressive,negative
regret,negative
regretful,negative
regretfully,negative
regrettable,negative
regrettably,negative
rehabilitate,positive
rehabilitation,positive
reinforce,positive
reinforcement,positive
reiterate,neutral
reiterated,neutral
reiterates,neutral
reject,negative
rejection,negative
rejoice,positive
rejoicing,positive
rejoicingly,positive
relapse,negative
relations,neutral
relax,positive
relaxed,positive
relent,positive
relentless,negative
relentlessly,negative
relentlessness,negative
relevance,positive
relevant,positive
reliability,positive
reliable,positive
reliably,positive
relief,positive
relieve,positive
relish,positive
reluctance,negative
reluctant,negative
reluctantly,negative
remark,neutral
remarkable,positive
remarkably,positive
remedy,positive
reminiscent,positive
remorse,negative
remorseful,negative
remorsefully,negative
remorseless,negative
remorselessly,negative
remorselessness,negative
remunerate,positive
renaissance,positive
renewable,neutral
renewal,positive
renounce,negative
renovate,positive
renovation,positive
renown,positive
renowned,positive
renunciation,negative
repair,positive
reparation,positive
repay,positive
repel,negative
repent,positive
repentance,positive
repetitive,negative
replete,neutral
reprehensible,negative
reprehensibly,negative
reprehension,negative
reprehensive,negative
repress,negative
repression,negative
repressive,negative
reprimand,negative
reproach,negative
reproachful,negative
reprove,negative
reprovingly,negative
repudiate,negative
repudiation,negative
repugn,negative
repugnance,negative
repugnant,negative
repugnantly,negative
repulse,negative
repulsed,negative
repulsing,negative
repulsive,negative
repulsively,negative
repulsiveness,negative
reputable,positive
reputed,neutral
rescue,positive
resent,negative
resentful,negative
resentment,negative
reservations,negative
resigned,negative
resilient,positive
resistance,negative
resistant,negative
resolute,positive
resolve,positive
resolved,positive
resound,positive
resounding,positive
resourceful,positive
resourcefulness,positive
respect,positive
respectable,positive
respectful,positive
respectfully,positive
respite,positive
resplendent,positive
responsibility,positive
responsible,positive
responsibly,positive
responsive,positive
restful,positive
restless,negative
restlessness,negative
restoration,positive
restore,positive
restraint,positive
restrict,negative
restricted,negative
restriction,negative
restrictive,negative
resurgent,positive
retaliate,negative
retaliatory,negative
retard,negative
reticent,negative
retire,negative
retract,negative
retreat,negative
reunite,positive
reveal,neutral
revealing,neutral
revel,positive
revelation,positive
revelatory,neutral
revenge,negative
revengeful,negative
revengefully,negative
revere,positive
reverence,positive
reverent,positive
reverently,positive
revert,negative
revile,negative
reviled,negative
revitalize,positive
revival,positive
revive,positive
revoke,negative
revolt,negative
revolting,negative
revoltingly,negative
revolution,positive
revulsion,negative
revulsive,negative
reward,positive
rewarding,positive
rewardingly,positive
rhapsodize,negative
rhetoric,negative
rhetorical,negative
rich,positive
riches,positive
richly,positive
richness,positive
rid,negative
ridicule,negative
ridiculous,negative
ridiculously,negative
rife,negative
rift,negative
rifts,negative
right,positive
righten,positive
righteous,positive
righteously,positive
righteousness,positive
rightful,positive
rightfully,positive
rightly,positive
rightness,positive
rights,positive
rigid,negative
rigor,negative
rigorous,negative
rile,negative
riled,negative
ripe,positive
risk,negative
risk-free,positive
risky,negative
rival,negative
rivalry,negative
roadblocks,negative
robust,positive
rocky,negative
rogue,negative
rollercoaster,negative
romantic,positive
romantically,positive
romanticize,positive
rosy,positive
rot,negative
rotten,negative
rough,negative
rousing,positive
rubbish,negative
rude,negative
rue,negative
ruffian,negative
ruffle,negative
ruin,negative
ruinous,negative
rumbling,negative
rumor,negative
rumors,negative
rumours,negative
rumple,negative
run-down,negative
runaway,negative
rupture,negative
rusty,negative
ruthless,negative
ruthlessly,negative
ruthlessness,negative
sabotage,negative
sacred,positive
sacrifice,negative
sad,negative
sadden,negative
sadly,negative
sadness,negative
safe,positive
safeguard,positive
sag,negative
sagacity,positive
sage,positive
sagely,positive
saint,positive
saintliness,positive
saintly,positive
salable,positive
salacious,negative
salivate,positive
salutary,positive
salute,positive
salvation,positive
sanctify,positive
sanctimonious,negative
sanction,positive
sanctity,positive
sanctuary,positive
sane,positive
sanguine,positive
sanity,positive
sap,negative
sarcasm,negative
sarcastic,negative
sarcastically,negative
sardonic,negative
sardonically,negative
sass,negative
satirical,negative
satirize,negative
satisfaction,positive
satisfactorily,positive
satisfactory,positive
satisfy,positive
satisfying,positive
savage,negative
savaged,negative
savagely,negative
savagery,negative
savages,negative
savor,positive
savvy,positive
scandal,negative
scandalize,negative
scandalized,negative
scandalous,negative
scandalously,negative
scandals,negative
scant,negative
scapegoat,negative
scar,negative
scarce,negative
scarcely,negative
scarcity,negative
scare,negative
scared,negative
scarier,negative
scariest,negative
scarily,negative
scarred,negative
scars,negative
scary,negative
scathing,negative
scathingly,negative
scenic,positive
scheme,negative
scheming,negative
scholarly,neutral
scoff,negative
scoffingly,negative
scold,negative
scolding,negative
scoldingly,negative
scorching,negative
scorchingly,negative
scorn,negative
scornful,negative
scornfully,negative
scoundrel,negative
scourge,negative
scowl,negative
scream,negative
screaming,neutral
screamingly,neutral
screech,negative
screw,negative
scruples,positive
scrupulous,positive
scrupulously,positive
scrutinize,neutral
scrutiny,neutral
scum,negative
scummy,negative
seamless,positive
seasoned,positive
second-class,negative
second-tier,negative
secretive,negative
secure,positive
securely,positive
security,positive
sedentary,negative
seductive,positive
seedy,negative
seem,neutral
seemingly,neutral
seethe,negative
seething,negative
selective,positive
self-coup,negative
self-criticism,negative
self-defeating,negative
self-destructive,negative
self-determination,positive
self-examination,neutral
self-humiliation,negative
self-interest,negative
self-interested,negative
self-respect,positive
self-satisfaction,positive
self-serving,negative
self-sufficiency,positive
self-sufficient,positive
selfinterested,negative
selfish,negative
selfishly,negative
selfishness,negative
semblance,positive
senile,negative
sensation,positive
sensational,positive
sensationalize,negative
sensationally,positive
sensations,positive
sense,positive
senseless,negative
senselessly,negative
sensible,positive
sensibly,positive
sensitive,positive
sensitively,positive
sensitivity,positive
sentiment,positive
sentimentality,positive
sentimentally,positive
sentiments,positive
serene,positive
serenity,positive
serious,negative
seriously,negative
seriousness,negative
sermonize,negative
servitude,negative
set-up,negative
settle,positive
sever,negative
severe,negative
severely,negative
severity,negative
sexy,positive
shabby,negative
shadow,negative
shadowy,negative
shady,negative
shake,negative
shaky,negative
shallow,negative
sham,negative
shambles,negative
shame,negative
shameful,negative
shamefully,negative
shamefulness,negative
shameless,negative
shamelessly,negative
shamelessness,negative
shark,negative
sharp,negative
sharply,negative
shatter,negative
sheer,negative
shelter,positive
shield,positive
shimmer,positive
shimmering,positive
shimmeringly,positive
shine,positive
shiny,positive
shipwreck,negative
shirk,negative
shirker,negative
shiver,negative
shock,negative
shocking,negative
shockingly,negative
shoddy,negative
short-lived,negative
shortage,negative
shortchange,negative
shortcoming,negative
shortcomings,negative
shortsighted,negative
shortsightedness,negative
should,neutral
show,neutral
showdown,negative
shred,negative
shrew,negative
shrewd,positive
shrewdly,positive
shrewdness,positive
shriek,negative
shrill,negative
shrilly,negative
shrivel,negative
shroud,negative
shrouded,negative
shrug,negative
shun,negative
shunned,negative
shy,negative
shyly,negative
shyness,negative
sick,negative
sicken,negative
sickening,negative
sickeningly,negative
sickly,negative
sickness,negative
sidetrack,negative
sidetracked,negative
siege,negative
signals,neutral
significance,positive
significant,positive
signify,positive
sillily,negative
silly,negative
simmer,negative
simple,positive
simplicity,positive
simplified,positive
simplify,positive
simplistic,negative
simplistically,negative
simply,neutral
sin,negative
sincere,positive
sincerely,positive
sincerity,positive
sinful,negative
sinfully,negative
sinister,negative
sinisterly,negative
sinking,negative
skeletons,negative
skeptical,negative
skeptically,negative
skepticism,negative
sketchy,negative
skill,positive
skilled,positive
skillful,positive
skillfully,positive
skimpy,negative
skittish,negative
skittishly,negative
skulk,negative
slack,negative
slander,negative
slanderer,negative
slanderous,negative
slanderously,negative
slanders,negative
slap,negative
slashing,negative
slaughter,negative
slaughtered,negative
slaves,negative
sleazy,negative
sleek,positive
sleepy,neutral
slender,positive
slight,negative
slightly,negative
slim,positive
slime,negative
sloppily,negative
sloppy,negative
sloth,negative
slothful,negative
slow,negative
slow-moving,negative
slowly,negative
slug,negative
sluggish,negative
slump,negative
slur,negative
sly,negative
smack,negative
smart,positive
smarter,positive
smartest,positive
smartly,positive
smash,negative
smear,negative
smelling,negative
smile,positive
smiling,positive
